dataset_id,pymfe_attr_conc.mean,pymfe_attr_conc.sd,pymfe_attr_ent.mean,pymfe_attr_ent.sd,pymfe_attr_to_inst,pymfe_c1,pymfe_c2,pymfe_can_cor.mean,pymfe_can_cor.sd,pymfe_cat_to_num,pymfe_class_conc.mean,pymfe_class_conc.sd,pymfe_class_ent,pymfe_cls_coef,pymfe_cohesiveness.mean,pymfe_cohesiveness.sd,pymfe_conceptvar.mean,pymfe_conceptvar.sd,pymfe_cor.mean,pymfe_cor.sd,pymfe_cov.mean,pymfe_cov.sd,pymfe_density,pymfe_eigenvalues.mean,pymfe_eigenvalues.sd,pymfe_eq_num_attr,pymfe_f1.mean,pymfe_f1.sd,pymfe_f1v.mean,pymfe_f1v.sd,pymfe_f2.mean,pymfe_f2.sd,pymfe_f3.mean,pymfe_f3.sd,pymfe_f4.mean,pymfe_f4.sd,pymfe_freq_class.mean,pymfe_freq_class.sd,pymfe_g_mean.mean,pymfe_g_mean.sd,pymfe_gravity,pymfe_h_mean.mean,pymfe_h_mean.sd,pymfe_hubs.mean,pymfe_hubs.sd,pymfe_impconceptvar.mean,pymfe_impconceptvar.sd,pymfe_inst_to_attr,pymfe_iq_range.mean,pymfe_iq_range.sd,pymfe_joint_ent.mean,pymfe_joint_ent.sd,pymfe_kurtosis.mean,pymfe_kurtosis.sd,pymfe_l1.mean,pymfe_l1.sd,pymfe_l2.mean,pymfe_l2.sd,pymfe_l3.mean,pymfe_l3.sd,pymfe_lh_trace,pymfe_lsc,pymfe_mad.mean,pymfe_mad.sd,pymfe_max.mean,pymfe_max.sd,pymfe_mean.mean,pymfe_mean.sd,pymfe_median.mean,pymfe_median.sd,pymfe_min.mean,pymfe_min.sd,pymfe_mut_inf.mean,pymfe_mut_inf.sd,pymfe_n1,pymfe_n2.mean,pymfe_n2.sd,pymfe_n3.mean,pymfe_n3.sd,pymfe_n4.mean,pymfe_n4.sd,pymfe_nr_attr,pymfe_nr_bin,pymfe_nr_cat,pymfe_nr_class,pymfe_nr_cor_attr,pymfe_nr_disc,pymfe_nr_inst,pymfe_nr_norm,pymfe_nr_num,pymfe_nr_outliers,pymfe_ns_ratio,pymfe_num_to_cat,pymfe_p_trace,pymfe_range.mean,pymfe_range.sd,pymfe_roy_root,pymfe_sd.mean,pymfe_sd.sd,pymfe_sd_ratio,pymfe_skewness.mean,pymfe_skewness.sd,pymfe_sparsity.mean,pymfe_sparsity.sd,pymfe_t1,pymfe_t2,pymfe_t3,pymfe_t4,pymfe_t_mean.mean,pymfe_t_mean.sd,pymfe_var.mean,pymfe_var.sd,pymfe_w_lambda,pymfe_wg_dist.mean,pymfe_wg_dist.sd
openml_1558,0.034888475904141056,0.13330340837104282,2.871015785159888,1.434663778820696,0.0015483300154833,0.5155217894467283,0.7438456741477291,0.4220428424594521,,0.0,0.007076746992972784,0.007803948162502946,0.5155217894467283,0.4097554476660852,2250.2970581729705,46.123319814647665,0.2006714372597602,0.2474621707434606,0.0650477765160811,0.12462162700578236,0.06506216774471624,0.12464919728825555,0.8345014318627134,1.000221243794201,0.364985500532375,20.339897388541786,0.9726326396924458,0.05911268561508802,0.32009397530879763,,0.08196841769643594,,0.9526653395266534,,0.9462508294625083,,0.5,0.5441328227710681,,,1.3707274969986063,,,0.5505829064738917,0.21228286627425708,458.25204600752045,552.3706089816147,645.8571428571429,0.7065927194697517,0.6184722143606998,3.361192226024025,1.4259624998529923,28.14670220152797,33.003074941971356,0.10333201110672285,,0.11523999115239991,,0.11523999115239991,,0.21672287406401716,0.9936694452651617,0.4984120111741125,0.481227175166376,11.12861246722085,7.22967252900472,-3.716624535691547e-09,5.462319441474784e-09,-0.2581295929849148,0.13388428658380921,-1.1119606792926788,0.7176049896007081,0.02534534858259122,0.0365806941783991,0.21698739216987392,0.33701940525476964,0.15204604992463752,0.1486396814863968,0.35577229158610635,0.1714222517142225,0.376919205363707,7,0,0,2,0.047619047619047616,1,4521,0.0,7,6,112.27584530172462,,0.17812016087125393,12.24057314651353,7.023813469225045,0.21672287406401716,1.0001106157791753,1.0619114822428838e-08,,3.3548045509239492,2.488852492863116,0.017653087308422237,0.017100500440013624,0.2899800928998009,0.0015483300154833,0.0015483300154833,1.0,-0.23911738729681856,0.12557579978320366,1.000221243794201,2.1240579091909573e-08,0.8218798391287461,0.4392118245091752,0.08930437914144049
openml_1590,0.008138638558068996,0.008924937026104352,2.331901043863855,1.6621948062170928,0.0012,0.7849192945250533,0.4411827058574118,0.48044863436737045,,0.0,0.02274222190889709,0.028655222876616974,0.7849192945250533,0.42819071849166623,2484.6679,86.6848550059783,0.35146943121074464,0.22692967800717467,0.06330169310407843,0.04052394693559211,0.06221986879943409,0.04050206537136918,0.8512196039207842,0.9782336872322187,0.18558834960848425,13.864213028453399,0.9511255938746989,0.0407662398217124,0.37404650480773505,,0.09488103907441321,,0.9274,,0.877,,0.5,0.37618080759124334,,,1.2670368011203055,,,0.6794000708087476,0.26919721726332335,885.3571,560.3372425554711,833.3333333333334,0.6955022240678469,0.6416369062323658,3.0602055638673273,1.6594013716621636,30.820721791286513,59.905528623790374,0.15252687030458922,,0.19340000000000002,,0.17879999999999996,,0.3001042129020759,0.99455116,0.49869752027411013,0.4406205938459126,7.584305326143901,4.647043338289416,-0.00036228439641981775,0.014632436142970055,-0.09419867675751448,0.07429405919689917,-1.7110456849137943,1.4273363625104625,0.05661477452158089,0.04016122836327765,0.3508,0.3491748042217324,0.21810375180118055,0.2364,0.42491310903530155,0.3114,0.4631122267732924,6,0,0,2,0.0,1,5000,0.0,6,6,40.18891338116982,,0.2308308902654712,9.295351011057695,3.6922241278378753,0.3001042129020759,0.9888314917754418,0.02313356277030723,,3.0939007424381635,4.6592111968690055,0.019783349476284715,0.02167129701707888,0.3696,0.0012,0.0012,1.0,-0.09307085542078423,0.0813498064485818,0.9782336872322189,0.04504249319861167,0.7691691097345288,0.38422069244463164,0.11100913739870517
openml_1596,0.00034330245723100374,0.0009001900110462513,0.9201832736762846,1.547694623757379,0.0106,0.6279978175220811,0.30044050239908504,0.47487422538678986,0.2527718955235615,0.0,0.06074656091605406,0.11901605758637505,1.7630127640620474,0.39527112786830354,961.5214,121.78120464854638,0.6226766000849555,0.153227234758339,,,0.04334900935489052,0.07827333878743267,0.9141721944388878,0.9667678821864081,0.6982917286253517,42.704624902819994,,,0.07654849352815597,0.10956291485592183,,,0.3030695984839258,0.3103892158362604,0.16167934587085947,0.268913077001549,0.14285714285714285,0.1952298376883245,,,7.731583221814336,,,0.8572365785395712,0.2536527664066523,579.0299,128.46930551587778,94.33962264150944,0.32516092511842837,0.6246340696689884,2.6419121541291433,1.5102395892281437,,,0.029003543009862305,0.05375548083374807,0.035430564138593065,0.06660786485286159,0.0357600670738807,0.06631051942225831,4.5700368138944585,0.99897392,0.17388517163084505,0.3671411013322206,11.068367541574364,12.872699597231852,-0.0019115483076883055,0.013189716288290647,-0.15618667092596022,0.1931046187203419,-0.7973140598854648,1.8477293683564628,0.04128388360918789,0.09304106966719823,0.456,0.4167352381238695,0.13891775330468303,0.2688,0.4433800595148987,0.552,0.4973383848988722,53,41,0,7,0.006531204644412192,6,5000,2.0,53,48,21.289164517252303,,1.672501335453093,11.865681601459828,12.521944574010583,3.200901840226471,0.9615713009820288,0.20726568381080954,,,,0.42538983290390925,0.22599439108649186,0.643,0.0106,0.0082,0.7735849056603774,-0.11843488154344635,0.11359264551330842,0.9667678821864086,0.2520651022907544,0.07927093510340096,1.802512083030172,0.14293507483495593
openml_16,0.007985033003976558,0.0022735430833808108,3.5849565906921574,1.0831206646577665e-06,0.032,0.9999999999999998,0.0,0.8098470653147214,0.11446801343350085,0.0,0.036046468144852184,0.02517886417733165,3.321928094887362,0.21319968720600246,481.34025,21.77744028266712,0.8933691697335412,0.0028795682955381654,0.1072004660702006,0.08336768153990969,0.1072540931689526,0.08340938627731176,0.9339544772386194,1.0005002505813305,1.0868557296107872,12.06035335179629,0.7614981962949623,0.15119484920627135,0.012077289965078118,0.0061355776319608115,2.7342825590213798e-08,8.406649981736075e-08,0.4802222222222222,0.2102554062529329,0.0,0.0,0.1,0.0,,,5.160175108631025,,,0.9187812581485407,0.24914822464430117,430.288125,20.327903825686214,31.25,1.3561534266918898,0.05441552963613297,6.631442665102352,0.1808659862193914,-0.051490012009010995,0.2534378665840435,0.0,0.0,0.0,0.0,0.0009999999999999935,0.003171248678646658,29.17561888502391,0.98672175,1.00275453125131,0.03853455534139727,3.2732877992093563,0.388479617991834,-2.3230114720718113e-11,6.052893117238e-10,0.002664706936343464,0.04324908618990302,-3.3436780776828527,0.4946813069428365,0.27544202047716854,0.18086576650133496,0.081,0.41323573415176473,0.0619254411073525,0.0385,0.19244809205099186,0.71,0.45387553525250773,64,0,0,10,0.000496031746031746,9,2000,28.0,64,61,12.015285701439717,,6.007493831585096,6.616965876892209,0.6458561616058177,10.861036818591167,1.0002500940171568,1.0222509878283284e-09,1.9060359243957483,-0.004279235923058743,0.16445838947278915,1.517067369877409e-06,5.363521576058539e-08,0.8975,0.032,0.025,0.78125,0.0005839805267081511,0.027849479428176546,1.000500250581331,2.045013293354712e-09,1.2563704295087038e-05,1.7162862893598216,0.08252486397206009
openml_18,0.24982278901589208,0.2026091096762923,2.6010475566519244,1.1132058016888198,0.003,0.9999999999999998,0.0,0.6018713342596653,0.34317705382121183,0.0,0.4526141720697969,0.32442236417451015,3.321928094887362,0.07563450828062424,895.54225,81.3124122236471,0.8484863074286189,0.03064902123415863,0.5727573359723588,0.32130960968047095,0.5730438478610174,0.3214703405287139,0.9234507253626814,1.000500234546254,1.5965579590262902,2.6815162440882383,0.17870763586993654,0.10701270476399698,0.06366152798353328,0.15081636971874984,,,0.3854444444444444,0.2825961667014318,0.20322222222222225,0.30398331958490515,0.1,0.0,,,1.9159028940942149,,,0.9015,0.2980640385647733,796.27275,81.13935330506943,333.3333333333333,1.6146558821201324,0.1361467630079434,4.684151123733051,1.0208476961344437,-0.5403572344485837,0.41279657385806606,0.02637539548469038,0.04094161816929339,0.0385,0.08071484599276868,0.038944444444444434,0.08537099665991413,44.99132750783053,0.97850025,1.143879038055241,0.6837304656712642,3.553522984186808,1.3451115808459233,-2.3800991281556583e-09,6.439236830669972e-09,-0.10644605352232854,0.40675301073982545,-1.4191599090894063,0.5425789269801687,1.2388245278062355,0.2767973267980225,0.42,,,0.3395,0.4736580263892733,0.8125,0.39040998960066325,6,0,0,10,0.7333333333333333,6,2000,0.0,6,2,1.0996093460128469,,2.7623470693680923,4.972682893276215,1.3584592583985367,39.95986409354191,1.0002500860016228,1.2965669155246168e-08,,0.5307700992366725,0.36634179978082476,0.10697010479229298,0.13428187347622023,0.394,0.003,0.0015,0.5,-0.11641929341833827,0.10908225182868489,1.0005002345462535,2.5937823263885634e-08,0.0015175958776961005,0.5452447884245771,0.07529239771531333
openml_181,0.00872090637567168,0.010761836825095652,2.4198349137722843,1.5239420058176463,0.005390835579514825,0.7496904102366402,0.1506903260725444,0.44794739057369426,0.23671094522944292,0.0,0.13174096998387982,0.1538612673946476,2.4904176362327273,0.42246880504113105,727.8477088948787,47.68606304118989,0.7692792994440083,0.1047551660648973,0.08927313508655867,0.11745911035183768,0.0893333325966986,0.11753831370486333,0.927091947734704,1.0006743076885314,0.41281761135295136,12.681226661948276,0.7116533383091572,0.1498345768143797,0.1422621945432694,0.12290765556265344,,,0.511640407621896,0.34517748695358813,0.307159747768745,0.2878566959859569,0.1,0.11701212941368597,,,10.86039367060982,,,0.8615732696101178,0.230047339578448,564.2938005390836,80.61657950702603,185.5,0.7749436050653458,0.5051833330623409,4.713866372025436,1.4177807412100285,28.517842793856936,46.13597250231495,0.04645531416226412,0.04732951651930128,0.06244322349820024,0.07393201125497881,0.05027655982545908,0.0656293455562168,3.346839379483307,0.9981400890722968,0.5255308146983385,0.43949011755358425,6.342534691095352,2.8125997182751172,7.392059148080909e-10,3.4304631198882537e-09,-0.11112294159829617,0.22210585438483518,-2.8156252466142178,2.673130051649145,0.1963861779795767,0.1536922107534099,0.6563342318059299,0.4736299171652424,0.1528323340330163,0.4615902964959569,0.4986905624469762,0.5889487870619946,0.4921903650351731,8,1,0,10,0.03571428571428571,8,1484,0.0,8,8,11.321818870694335,,1.9974794189141685,9.15815993770957,2.138447348081804,1.0279311268895999,1.0003370970270629,1.5736172218063876e-08,,2.906941487500075,4.660584034707721,0.1150993173930919,0.19118252997541488,0.8106469002695418,0.005390835579514825,0.005390835579514825,1.0,-0.08394967707935325,0.14417847894482969,1.0006743076885312,3.148295395721299e-08,0.07851852135460705,0.4044548770993015,0.12661098186806322
openml_182,0.10277235336865216,0.044042282915147904,4.03565067776837,0.03654996450521019,0.0072,0.9601471529515085,0.03267575959830693,0.6118961084309794,0.382310613021627,0.0,0.0939619849979087,0.0222932120249897,2.48194438555383,0.16727761517153994,1448.52555,266.2290876613521,0.7592201449945426,0.07129462407976031,0.4945943175260107,0.32310832544381024,0.4939310734799281,0.322739568916913,0.88594774954991,0.9987224923254117,3.5393112038777303,2.785775190481302,0.33196469334085676,0.06873331737041122,0.05845697267918001,0.055201350139330446,1.4772233944060894e-05,3.981955080188895e-05,0.48536412246073474,0.2527285338591115,0.12365975448108418,0.21462589359076412,0.16666666666666666,0.06822429674732211,,,3.570642150062777,,,0.8395092556021051,0.32087913912685656,1037.8836,242.6821112148787,138.88888888888889,1.4297310652004347,0.16583282581936115,5.626660147240541,0.16284477947233836,-0.1414539635950736,0.853559872454149,0.02089790116332527,0.0322652522311144,0.02603093177423175,0.04398325069261488,0.0216081563758915,0.033595974080770905,15.593862498540863,0.97644152,1.0218283734913292,0.1254670863320696,2.774247255590227,0.6536194051049331,0.004822994543950902,0.003230320048750645,0.001438387669622898,0.09469689338080751,-2.557010041342841,0.282509086522896,0.8909349160816604,0.14756883705010307,0.1594,0.365206590035407,0.1107670658165019,0.0962,0.29489481614724616,0.3644,0.4813096423243138,36,0,0,6,0.4857142857142857,5,5000,0.0,36,9,3.529680681409589,,2.456729856880773,5.331257296933068,0.80372711172121,7.051171010912905,0.9993560097176757,0.003216448781605867,1.2932028698003981,0.04005504406110722,0.5742579452517422,0.013702481599158899,0.003813805590094351,0.4442,0.0072,0.0012,0.16666666666666666,0.023355872069532917,0.07570592038048993,0.9987224923254112,0.006433996582727441,0.005485974868535265,1.3098876673853939,0.2973434906501916
openml_188,0.07906888877563416,0.1106048036568783,2.2945315554192782,0.6327141571490819,0.019021739130434784,0.974226387720249,0.027038952244606285,0.40421377183536744,0.31967063223947007,0.0,0.05951071016390095,0.03586918429186519,2.2620836204282746,0.31777829194929186,245.50883152173913,22.89421116551746,0.771238049404508,0.0618178864103895,0.1345103170706017,0.15662777479523315,0.13469332519079752,0.15684087471888083,0.9390971606033718,1.0013605517840654,0.7710995103765633,10.777616291375942,0.8773055297750412,0.14032433019534127,0.15631943707718626,0.10324143238814402,0.022477131335706467,0.03165673148301465,0.7650796100744698,0.1803546224236193,0.4356303046830939,0.3687008608293903,0.19999999999999998,0.06526973669230479,,,1.1336772313777483,,,0.9017767595049508,0.28932249515958247,189.3763586956522,25.21488765344641,52.57142857142857,1.2456962482205458,0.5552246030634643,4.34672798379393,0.5950823294159171,62.47184444052965,195.55499198131244,0.07085460028936777,0.05400543847862778,0.09606363199254928,0.08190280215166763,0.0971466984172203,0.08191566834807172,3.2104071754619996,0.9882461749763705,0.8193399851186202,0.44922697292834685,5.304873202528272,7.582145482119275,2.2830576628666396e-09,6.684441916978293e-09,-0.022443072870373726,0.30513863161008176,-2.361835926771164,1.4032084934464817,0.20988719205362266,0.1500817322804671,0.563858695652174,0.43858879293462905,0.1758758514134326,0.4008152173913043,0.49039691111872086,0.5828804347826086,0.4934183050718191,14,1,0,5,0.06593406593406594,4,736,0.0,14,10,9.932213314059982,,0.9601230327146455,7.666709129299436,6.888348253972275,2.9746143402570873,1.000680044661662,1.3849970543277124e-08,,2.520774169069018,7.386222227199684,0.09679924831679444,0.13804261196014292,0.7282608695652174,0.019021739130434784,0.014945652173913044,0.7857142857142857,-0.004013245859480307,0.08925182523712792,1.0013605517840658,2.771877837756988e-08,0.20125632751951075,1.065377129246714,0.105786612714013
openml_22,0.022435516646914257,0.028654719772580946,3.5849565417212785,1.2639150924615455e-06,0.0235,0.9999999999999998,0.0,0.7160985634787155,0.25578563653568026,0.0,0.05398086930541202,0.024115277960866096,3.321928094887362,0.20553907142341188,460.3433125,57.50362537206075,0.8856974426270736,0.00864039836950865,0.2577673467836429,0.21297227891694534,0.2578962947402064,0.21307881815315285,0.9395887943971986,1.0005002493598865,2.29302001936704,8.330842521874912,0.6255584111194201,0.16346095782063502,0.039927927200716626,0.12219439028446881,0.00528805802422727,0.03532919235155744,0.5277222222222223,0.22248328730786304,0.011944444444444443,0.08012576919374245,0.1,0.0,,,6.46416185058879,,,0.9122061185612722,0.2688346396993767,399.2931875,52.23039189084148,42.5531914893617,1.3581180369600336,0.1595329676785724,6.508134079727419,0.17154582577811,0.7268303403597116,1.4168758969919435,0.005910824985847425,0.027800077583926497,0.01105555555555555,0.06295175120517284,0.021388888888888877,0.07283339400871199,20.237850361957506,0.992894,0.9821791632628344,0.12949233269630872,3.959687298916756,1.181721881116993,-7.862434629598595e-11,5.461280283374289e-10,-0.15027010062352775,0.08168031811615097,-1.7868219385755824,0.5491315869472613,0.39875055688121924,0.17154554680537887,0.2955,0.4761109723376039,0.19577743470008668,0.221,0.4150242433416157,0.7965,0.4027019175732947,47,0,0,10,0.1267345050878816,9,2000,0.0,47,40,7.990474069204057,,5.138584708410226,5.746509237492338,1.0774877708072916,7.218153385601696,1.000250093406587,1.1027236095494362e-09,,0.7896442251685586,0.48693065117736334,2.3436114718701727e-06,9.493335184824102e-07,0.615,0.0235,0.008,0.3404255319148936,-0.11517350746067193,0.061706491713136594,1.0005002493598862,2.2059988158152963e-09,0.00011890896251995127,1.650520669117439,0.21247730082527425
openml_23,0.03292962380223692,0.04548410245685289,1.591380680533382,0.9861694216603035,0.006109979633401222,0.9710227103477138,0.04370336679657216,0.3286625662672219,0.09589407820561763,0.0,0.019023408127293025,0.00941196329671793,1.5390345832497476,0.4802951860028688,458.3878139850645,66.70324566574291,0.6394303732283113,0.07198382043266122,0.17689609756809546,0.15170724194637544,0.17701627430224284,0.15181030701148254,0.9240034387083444,1.0006793578729862,0.6954628558134343,43.15221258768076,0.9667252827706984,0.02470561517072339,0.5690848110798107,0.08469527096474035,0.7659285186057442,0.04861805687697461,0.9649663372911066,0.05608967360274407,0.9583228363348094,0.05257642044374743,0.3333333333333333,0.10116094146234017,,,1.266975490600267,,,0.8222106996757103,0.24768178753040387,295.4575695858792,56.16122772027258,163.66666666666666,1.2994968394438426,0.8684594593375985,3.094750010695062,0.964485944641666,0.9183728387349094,3.0900642031473646,0.1606518430855953,0.012038854915456443,0.32688242284151486,0.04745281735367725,0.2885355489995051,0.054651416721563637,0.2595184762447127,0.9987394739158669,0.7816239727847277,0.7613522071923979,1.8562056554688349,1.6651007453179616,-2.784764792770426e-10,8.695672698814714e-09,0.10903379279706213,0.3594228531007457,-1.8003724780347612,0.7628996179594494,0.03566525308806799,0.025641626926577503,0.7325186693822132,,,0.5709436524100475,0.4951094989801759,0.4684317718940937,0.4991719212101614,9,3,0,3,0.05555555555555555,2,1473,0.0,9,5,43.61991834472043,,0.22523383916561712,3.656578133503596,1.2920427397340533,0.18650478503010434,1.000339621265191,1.3904126452239758e-08,1.0444745843963512,-0.13530610532228982,1.5582192792112484,0.28796977124183004,0.179168581406258,0.6741344195519349,0.006109979633401222,0.005431093007467753,0.8888888888888888,0.11763712709953181,0.2463936371439391,1.0006793578729858,2.7817697345510775e-08,0.7854621148236941,1.0714956044743262,0.18493216573856816
openml_23381,,,2.420455793898265,,0.002,0.9814538950336537,0.049921996879875086,0.04084653414130679,,0.0,0.0019558241199117217,,0.9814538950336537,0.7550900972501192,249.5,0.0,0.4885099340930424,0.08115896194035165,,,,,0.9673667334669339,,,121.63941348219633,0.9983315606486431,,,,1.0,,1.0,,1.0,,0.5,0.11313708498984758,,,0.08275925570560622,,,0.8825614290182826,0.2647977601441691,121.8,19.76211229004452,500.0,0.5490781888365746,,3.39384113724347,,-0.5978978644648656,,0.2957746478873162,,0.42000000000000004,,0.42000000000000004,,0.0016712276934056967,0.99998,0.14801153934001923,,0.7344669699668884,,-2.423301339149475e-09,,0.5348021388053894,,-1.761343002319336,,0.008068551688448444,,0.502,,,0.462,0.4990532118085534,0.472,0.4997153498360075,1,0,0,2,,1,500,0.0,1,1,298.9864024374504,,0.0016684393513569412,2.4958099722862244,,0.0016712276934056967,1.0010015162098995,,,-1.1577856827060338,,0.05693740422020511,,0.03,0.002,0.002,1.0,0.3531071850998948,,1.0020040354545177,,0.998331560648643,0.042016066695856315,0.034634376347789333
openml_23517,0.015773932534738442,0.02183847921726095,4.087389076437322,3.2072157110037484e-05,0.0042,0.9999773784235225,6.271803316248992e-05,0.07521164296707143,,0.0,0.00021716390050302564,7.8208952491375e-05,0.9999773784235225,0.5368594642007708,1065.0608,112.71968451402083,0.4999615016291991,0.004493840197899311,0.26270919037967777,0.20621642375965002,0.2612458910993104,0.20495992938742064,0.9047423084616923,0.9949700944384366,1.5203021681584135,397.8513300336296,0.9994767846955351,0.0005890370944393546,0.9777584387915694,,0.9875274372116106,,0.9988,,0.995,,0.5,0.003959797974644701,,,0.20891565505359097,,,0.7768625431888122,0.2453765249601863,532.5998625,56.570264792029405,238.0952380952381,1.7227387896605901,0.040871622775316,5.084853010006106,0.0009145914867850115,-1.1881769529832096,0.052507932527832535,0.17519433121093542,,0.46519999999999995,,0.4686,,0.005688972567980901,0.99959652,1.2721617868606931,0.033343605950400736,1.721386988957723,0.033030322355492525,-0.0027790142618936016,0.012963933626422588,-0.0028328977724803345,0.048998903613746425,-1.7251099348068237,0.04413667769032712,0.0025134448547375634,0.000908224321733587,0.6834,0.49955474987373666,0.05503656959557191,0.4934,0.500006441246768,0.4568,0.4981800845872262,21,0,0,2,0.1380952380952381,1,5000,0.0,21,0,1625.2099678586737,,0.005656791237806226,3.446496923764547,0.052746967807177005,0.005688972567980901,0.9974697346880128,0.005043209380391908,1.0025496872264927,0.0042384600114447986,0.05329013163542976,0.0008088133091570596,2.523286939436364e-06,0.9836,0.0042,0.0026,0.6190476190476191,-0.0038753846170233347,0.025685635107628755,0.9949700944384363,0.01008890908223409,0.9943432087621937,1.6870541456013641,0.13793443353279664
openml_28,0.020533662914792295,0.032452875914083745,2.2495502044486706,1.3499695588135319,0.0124,0.9999175122743068,4.67873645401129e-05,0.7976449302877485,0.12444045858396613,0.0,0.10808749526796348,0.06096234662265979,3.3216540765938993,0.13087553042367084,470.10370625,56.70212811271444,0.8638151707965964,0.014575373325352725,0.12095068815221159,0.132741963185981,0.12136093652091294,0.13335324787074698,0.9249596319263853,0.9976387324152408,1.421076887979278,10.20175175683391,0.6943913891510208,0.18578078007567028,0.013735262490450456,0.007464144893487211,,,0.6725557482674507,0.20831771363082474,0.09585065244552357,0.21662941575272987,0.1,0.002052640575778755,,,4.66877603795159,,,0.9053914363170101,0.28898250987712243,388.80964375,49.828522312474675,80.64516129032258,1.1709863577458648,0.8505823690474505,5.245607838807167,1.189056478316935,210.30642413031617,728.9350260883202,6.757795862751701e-05,0.0004533267278153892,6.720430107526937e-05,0.00045082015675399346,0.0009325650930631868,0.0022938011852286677,25.20072283795178,0.9793954,0.6780063007044456,0.6333229687862678,8.643773384632603,13.530774415657026,0.0003457174323491693,0.004016602728402877,-0.09645030872836229,0.2976804153622298,-1.008974512227841,0.7740991311398038,0.32559644223540357,0.2012293025303137,0.0364,0.3504567171278501,0.06706149527025174,0.016,0.12548764652301825,0.3806,0.4855829467347797,62,3,0,10,0.030142781597038603,9,5000,0.0,62,29,5.909013467727832,,5.850020335184427,9.652747896860443,13.046447487587713,6.861435710661216,0.998169119956991,0.0363098468175364,,5.792627133070527,12.901692558082106,0.0958525844464133,0.1033296719697739,0.4158,0.0124,0.0084,0.6774193548387096,-0.0776032005567116,0.20196597946419978,0.9976387324152413,0.06576856788435473,2.230999678183028e-05,2.929099649879812,0.16621446763881337
openml_29,0.03003087700406779,0.020352884234821837,2.6827506714714713,0.4955254957134268,0.008695652173913044,0.9912308989033523,0.023972972299927786,0.48036286492225694,,0.0,0.03276623494195303,0.041150861648461164,0.9912308989033523,0.4054127828324793,341.6891304347826,12.393468741944805,0.4891388231839871,0.06598566306525476,0.16611546569549074,0.11466221119249068,0.16635656137557522,0.11482863010045921,0.8772428009507582,1.0014513695161928,0.4897820669485793,9.5117966501743,0.9367492103308055,0.05946276519306062,0.45234033297991816,,0.002951449853934613,,0.9666666666666667,,0.9347826086956522,,0.5,0.07788422517417042,,,1.2396215435996165,,,0.7356240923003616,0.29764478027264496,168.69057971014493,20.152302492388447,115.0,0.8435776817301909,0.46269901630920257,3.5697708796547705,0.5610704171473379,49.49650173202593,81.8502119051991,0.15302282165396597,,0.23478260869565215,,0.20579710144927532,,0.29996493551958664,0.9932640201638311,0.4611327620059251,0.39231808451749867,9.917376279830933,5.656456892267714,-9.75329815837496e-10,9.918412350419304e-10,-0.3087690845131874,0.135468950608877,-0.8127466365695,0.4605771223069592,0.10421069072005322,0.07330879248214872,0.4826086956521739,0.4439899046133094,0.1272388391277679,0.32608695652173914,0.4691196009279069,0.27246376811594203,0.4455501835139584,6,0,0,2,0.0,1,690,0.0,6,6,24.74352643605721,,0.23074848199631848,10.730122916400433,5.274745077540871,0.29996493551958664,1.0007254216398187,9.569515994014002e-09,,4.413561925233941,4.471863217574431,0.010000441982025753,0.01580215995385712,0.591304347826087,0.008695652173913044,0.008695652173913044,1.0,-0.23662738380694034,0.08254396869192919,1.001451369516193,1.9152915779902948e-08,0.7692515180036815,0.3488661745769828,0.13077238655171383
openml_300,0.004049491712511917,0.002437877620077369,4.087461976382371,8.97195690676443e-16,0.01,0.999717556950663,7.597766603206768e-05,0.6151821243878376,0.2682695366021561,0.0,0.029862016242587823,0.03057173845793617,4.699112111613876,0.17972521302036126,1283.5651,40.00064886813681,0.95924430032992,0.0018146966971976139,0.007223611849117528,0.005590737658731361,0.007242992832594447,0.005609540294137515,0.9716492098419685,1.0025800407195773,0.06602248955484669,15.367980662999749,0.7763345998381679,0.20535211756670055,0.009840262200070476,0.010766844108135559,1.2619482903978706e-06,5.857807860532564e-06,0.23346262478493748,0.2604197721925949,0.0,0.0,0.038461538461538464,0.001676920254055493,,,4.913135620194479,,,0.9648911448228842,0.17250845571226311,1223.29865,32.583256120182014,100.0,1.3280434557795524,0.0969029309206621,8.480801181675018,0.28436024972960283,0.20839842666204667,0.4234294171361326,0.0001866033775321171,0.0022891275549800057,0.00013662490680868238,0.001922486875949664,0.001398130277270812,0.006237250922814907,68.0558262899318,0.99790744,0.9843420089856447,0.0729456111075409,3.82925172328949,0.6604209907406235,0.0011519182892331592,0.008644114793677377,0.001209244902129285,0.02787226217897263,-3.7801829528808595,0.6028891744826979,0.30577290632122867,0.28436024972960283,0.2752,0.4548445803893235,0.04662307781885581,0.151,0.35808468960426915,0.3924,0.4883338345709801,50,0,0,26,0.0,25,5000,8.0,50,49,12.367639486306551,,11.188471216607974,7.609434676170349,0.9563226321446124,21.249097980996215,1.0012690873090315,0.006409138796964946,,0.012550473345134166,0.15836186756600704,4.801920576152582e-09,1.3135682654004042e-08,0.95,0.01,0.0096,0.96,0.0010426332120910466,0.01985142201028232,1.002580040719577,0.012800746766645957,4.2500918299757343e-10,1.3421671158071447,0.09640712187779041
